filename,winner,description,postal address,city,country,value
b08_njoftim_per_dhenje_te_kontrates (882).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i shkollës “7 Shtatori “Punë tjera për përfundimin e objektit Faza II”-Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"144,000.00"
b08_njoftim_per_dhenje_te_kontrates_1 (107).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i hapsirës lokacioni tek Drejtoria e Rrugëve Bregu i Diellit - Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"417.638,84"
b08_njoftim_per_dhenje_te_kontrates (495).pdf,KUVENDI I KOMUNES SE PRISHTINES,Implementimi i planit te Mobilitetit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"237,93"
b08_njoftim_per_dhenje_te_kontrates (180).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ofrimi i sherbimeve per 20 vjetorin e clirimit te Prishtines-Performanca e bendit Gjrumet,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"45.000,00"
b08_njoftim_per_dhenje_te_kontrates_1 (106).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi i biblotekave shkollore me libra llot I dhe Furnizimi me libra për Biblotekën Hivzi Sylejmani,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"78.155,00"
b08_njoftim_per_dhenje_te_kontrates (753).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi i objekteve shëndetësore te KPSH,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"99,825.24"
b08_njoftim_per_dhenje_te_kontrates_1 (2).pdf,KUVENDI I KOMUNES SE PRISHTINES,Kontrollimi teknik I automjeteve te komunes,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (303).pdf,KUVENDI I KOMUNES SE PRISHTINES,“Konkurs projektimi per konservimin dhe adaptimin e shtepise shkolle ne Muzeun e shtepive,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"42.000,00"
b08_njoftim_per_dhenje_te_kontrates (57).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me qumësht për nxenesit e shkollave- neveli I ulët prej klasës se I-V-te,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
24.furnizimi_dhe_montimi_me_perde-ritender_15.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,24.“Furnizimi dhe montimi me perde”-Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4,800.00"
b08_njoftim_per_dhenje_te_kontrates (616).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi i kanalizimit fekal, Rimanishtë-Prishtinë",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"274,186.65"
b08_njoftim_per_dhenje_te_kontrates (246).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik për objektet e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"193.644,00"
b08_njoftim_per_dhenje_te_kontrates (568).pdf,KUVENDI I KOMUNES SE PRISHTINES,SHPIMI I PUSEVE DHE MONTIMI I SISTEMIT TË UJITJES-LLOTO 1 DHE MIRËMBAJTJA E,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"511,19"
b08_njoftim_per_dhenje_te_kontrates (138).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rrethrrotullimi Lakrishtë-Rrethrrotullimi Arbëri,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1.149.998,87"
b08_njoftim_per_dhenje_te_kontrates_1 (151).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirmbajtja dhe rindertimi I kanalizimit fekal dhe atmosferik ne Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9,73"
b08_njoftim_per_dhenje_te_kontrates (587).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"15,777.00"
b08_njoftim_per_dhenje_te_kontrates_1 (278).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me Inventar për IEA-çerdhja Xixëllonjat,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"36,996.00"
b08_njoftim_per_dhenje_te_kontrates_1 (57).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i hyrjes ne Kino Armata,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"6.957,00"
b08_njoftim_per_dhenje_te_kontrates (354).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me maska dhe dezinfektues,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3 179,00"
b08_njoftim_per_dhenje_te_kontrates (704).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rrugeve ne Butovc - Loto II,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"12,937.00"
b08_njoftim_per_dhenje_te_kontrates (211).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me material shpezues per shërbime laboratorike dhe RO-Kabinete,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (641).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi dhe Renovimi i Terreneve Sportive në Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,246.70"
b08_njoftim_per_dhenje_te_kontrates_1 (297).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rruges qe lidh rrugen 1 Tetori me rrugen Isa Kastrati,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"487,977.63"
b08_njoftim_per_dhenje_te_kontrates (591).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7,987.50"
b08_njoftim_per_dhenje_te_kontrates_1 (147).pdf,KUVENDI I KOMUNES SE PRISHTINES,Implementimi i planit te mobilitetit-rekonstruim i rruges Muharrem fejza,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"704 163,30"
b08_njoftim_per_dhenje_te_kontrates (712).pdf,KUVENDI I KOMUNES SE PRISHTINES,Fushate vetëdijësuese Muaji tetor kunder trafikimit me qeninen njerezore 18 tetor deri me 19 nëntor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"12,695.00"
b08_njoftim_per_dhenje_te_kontrates (16).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me pelet,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (342).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me libra i biblotekave shkollore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"44 500,00"
b08_njoftim_per_dhenje_te_kontrates_1 (41).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"382.821,10"
b08_njoftim_per_dhenje_te_kontrates_1 (281).pdf,KUVENDI I KOMUNES SE PRISHTINES,Instalimi i drenazhes dhe sanime tjera në shkollën “Xhavit Ahmeti” dhe në IEAA tjera,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"184,139.00"
b08_njoftim_per_dhenje_te_kontrates (657).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndertimi, rekonstruimi dhe sanimi i defketeve te kanalizimeve ne te gjitha fshatrat e Komunes se",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"970,660.84"
b08_njoftim_per_dhenje_te_kontrates (207).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me fryerse airi portative me motor me diegie benzine për shuarjen e zjarreve fushore për BZP-Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9.724,00"
b08_njoftim_per_dhenje_te_kontrates_2 (48).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i kanalizimit Llukar -Makovc,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"253 763,00"
b08_njoftim_per_dhenje_te_kontrates (529).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me barna dhe material shpenzues mjekësor për QKMF dhe QMU,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"37,87"
b08_njoftim_per_dhenje_te_kontrates (483).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbajtja e E-Kiosqeve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"22 000,00"
b08_njoftim_per_dhenje_te_kontrates (179).pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi i manifestimeve kulturore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_2 (4).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me pasije teknologjike për objektet komunale dhe të bashkësisë lokale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"20.750,00"
b08_njoftim_per_dhenje_te_kontrates_1 (110).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i infrastruturës për rrugët në lagjen e Ramabajve-Hajvali,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"207.977,00"
b08_njoftim_per_dhenje_te_kontrates (196).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me material didaktik për institucionet arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"55.462,68"
b08_njoftim_per_dhenje_te_kontrates_2.pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi i objekte të Komunës së Prishtinës - objektet e Birgadës së Zjarrëfikësve. objektet në parkun,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (239).pdf,KUVENDI I KOMUNES SE PRISHTINES,Angazhimi i ekspertëve për nevojat e Drejtorisë për Parqe,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10,500.00"
b08_njoftim_per_dhenje_te_kontrates (41).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me paisje dhe inventar per kuzhinen qendrore te qerdheve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"70.964,98"
b08_njoftim_per_dhenje_te_kontrates (315).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me makina të shtypit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"31 980,00"
b08_njoftim_per_dhenje_te_kontrates_1 (16).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hartimi i projekteve të infrastrukturës rrugore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (745).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i Nxënësve dhe Arsimtarëve në Komunë të Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"13,416.00"
b08_njoftim_per_dhenje_te_kontrates (250).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi i objekteve te Komunes se Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (600).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"40,237.28"
19._furnizimi_me_tepiha_tepisona_dhe_perde_si_dhe_montimi_i_tyre_per_objektet_komunale_25.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,"19. “Furnizimi me tepiha, tepisona dhe perde, si dhe montimi i tyre për objektet Komunale”",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,23.68
b08_njoftim_per_dhenje_te_kontrates (417).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rrugeve ne pjeset rurale me infrastrukture percjellese,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"789 377,55"
179_sinjalizimi_horizontal_dhe_vertikal-lot_i-vii_01.07.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,179 Sinjalizimi Horizontal dhe Vertikal-LOT I-VII,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,21.39
b08_njoftim_per_dhenje_te_kontrates (552).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me paisje mjekësore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"99 140,00"
b08_njoftim_per_dhenje_te_kontrates_4 (1).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi dhe rregullimi i infrastrukturës në qendra te ndryshme sociale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"178,19"
b08_njoftim_per_dhenje_te_kontrates (102).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me 10 aparata fotografik proefesional për nevoja të Komunës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4.955,76"
b08_njoftim_per_dhenje_te_kontrates_1 (184).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi i institucioneve edukativo arsimore me rekuizita sportive,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"63 986,00"
b08_njoftim_per_dhenje_te_kontrates (801).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Servisimi . mirëmbajta dhe furnizimi me aparate kundër zjarrit në institucionet arsimore,kopshtet me",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9,253.00"
b08_njoftim_per_dhenje_te_kontrates_2 (64).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i qerdhës Xixëllonjat -RITENDER,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1 064 197,10"
b08_njoftim_per_dhenje_te_kontrates (381).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rekonstruimi i rruges Haxhi Zeka,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"350 006,51"
b08_njoftim_per_dhenje_te_kontrates_3.pdf,KUVENDI I KOMUNES SE PRISHTINES,"Pastrimi i objekteve te shkollave fillore""Gjergj Fishta,Ismajl Qemajli, Asim Vokshi, Naim Frasheri, Pjeter Bogdanei, Shkolla e Gjelbert dhe PNF Kolevice",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (82).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirmbajtja dhe servisimi i paisjeve mjeksore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (307).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mbikqyrja e strehimores per kafshë shoqëruese në Hajvali.,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,618.00
b08_njoftim_per_dhenje_te_kontrates_1 (242).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi i rruges Ilir Konushevci dhe ndertimi i rruges Deshmoret e Ponoshecit dhe Sylejman Vuciterna,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"255,048.00"
b08_njoftim_per_dhenje_te_kontrates (694).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Dezinfektimi, dezintusektimi dhe deratizimi I institucioneve edukative arsimore",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"15,211.93"
b08_njoftim_per_dhenje_te_kontrates (440).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i qenëve endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"38,30"
b08_njoftim_per_dhenje_te_kontrates (856).pdf,KUVENDI I KOMUNES SE PRISHTINES,"122 Ndertimi, zgjerimi dhe modernizimi I rrjetit te ndriqimit publik",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,456.76
b08_njoftim_per_dhenje_te_kontrates (155).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i bazës së monumentit New Born,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"14.347,08"
b08_njoftim_per_dhenje_te_kontrates (505).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hapja e rrugeve te reja ne Komunen e Prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"140 050,00"
b08_njoftim_per_dhenje_te_kontrates (82).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve te komunes,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (786).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurim fizik i ndërtesave komunale për 3 muaj me negocim,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"279,205.56"
b08_njoftim_per_dhenje_te_kontrates_2 (33).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbime per artist të artit në hapësirat publike për veprën numër 1,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"50.000,00"
b08_njoftim_per_dhenje_te_kontrates (293).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi i Rrugës Agim Ramadani,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (769).pdf,KUVENDI I KOMUNES SE PRISHTINES,"57 Intervenime, riparime dhe mirembajtje urgjente dhe pajisje",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,077.40"
b08_njoftim_per_dhenje_te_kontrates_3 (5).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me artikuj ushqimor per Kuzhinen Qendrore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (339).pdf,KUVENDI I KOMUNES SE PRISHTINES,Blerja e një veture të terrenit e kombinuar me kabinë dyshe dhe bartje të ngarkesës - automjet,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"47 790,00"
b08_njoftim_per_dhenje_te_kontrates_1 (215).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugëve me kubëza në Arbëri dhe Emshir,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"7,610.20"
b08_njoftim_per_dhenje_te_kontrates (456).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi ndaj aksidenteve për nxënësit e shkollave profesionale dhe kandidatët nga qendra e karrjerës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10 500,00"
b08_njoftim_per_dhenje_te_kontrates (513).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i godinës së Zjarrfikësve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"20 414,00"
b08_njoftim_per_dhenje_te_kontrates (143).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbajtën e ngrohjes qendrore ne Shkollat dhe institucioneve tjera Komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (840).pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi i punëtorisë për hartimin e planit për Siguri ne Shkolla-ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"2,397.50"
b08_njoftim_per_dhenje_te_kontrates (790).pdf,KUVENDI I KOMUNES SE PRISHTINES,78 Renovimi dhe mirëmbajtja e IEAA-Renovimi dhe mirëmbajtja e dyshemeve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"92,066.50"
b08_njoftim_per_dhenje_te_kontrates_2 (25).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi i rruges Deshmoret e Gollakut ne Hajvali,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"85.092,25"
b08_njoftim_per_dhenje_te_kontrates (94).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizim me llaptop, projektor dhe aparate fotokopjuese për institucionet arsimore",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"83.905,60"
106_instalimi_i_elektrikes_-servisimi_i_gjeneratoreve_07.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,106 Instalimi i elektrikes -servisimi i gjeneratorëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,394.00
b08_njoftim_per_dhenje_te_kontrates_1 (203).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i strehimores për qentë endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"239 425,15"
b08_njoftim_per_dhenje_te_kontrates (285).pdf,KUVENDI I KOMUNES SE PRISHTINES,Dezinfektimi i objekteve te KPSH-se ne Komunen e Prishtines dhe institucioneve tjera komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (401).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve llot 10 dhe llot 17,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"16 609,80"
b08_njoftim_per_dhenje_te_kontrates_1 (192).pdf,KUVENDI I KOMUNES SE PRISHTINES,Realizimi i aktiviteteve mjedisore sipas kalendarit mjedisor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"14 748,01"
b08_njoftim_per_dhenje_te_kontrates (114).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (544).pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi dhe manifestimi i festivalit Sunny Hill,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"150 000,00"
b08_njoftim_per_dhenje_te_kontrates_1 (311).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi i Shkollës Gjin Gazulli - Ndërtimi i Drenazhës Lot 2,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3,750.00"
b08_njoftim_per_dhenje_te_kontrates_1 (94).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i impiantit te kompostimit,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"139.782,20"
b08_njoftim_per_dhenje_te_kontrates (397).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi dhe rregullimi i infrastrukturës në qendra te ndryshme sociale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_2 (72).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me pajisje mjekësore për nevojat e kujdesit primar shëndetësor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"283,650.00"
b08_njoftim_per_dhenje_te_kontrates (728).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me barna dhe material shpenzues mjekësor për nevojat e KPSH-së,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,34.26
b08_njoftim_per_dhenje_te_kontrates (5).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Furnizimi me makineri dhe paisje Faza III""",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"93.900,00"
b08_njoftim_per_dhenje_te_kontrates (682).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i Tribunës për Klubin Futbollistik KF Ramiz Sadiku,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"199,386.33"
b08_njoftim_per_dhenje_te_kontrates (378).pdf,KUVENDI I KOMUNES SE PRISHTINES,Organizimi i Manifestimit Kulturor - Armend Rexhepagiqi,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"20 000,00"
b08_njoftim_per_dhenje_te_kontrates_1 (254).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi i objekteve shkollore - Shkollat e mesme dhe institucionet parashkollore në Komunën e,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"229,804.23"
b08_njoftim_per_dhenje_te_kontrates_1 (223).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi dhe sanimi i kanalizimeve në qytet,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,9.87
b08_njoftim_per_dhenje_te_kontrates (533).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"68 500,00"
b08_njoftim_per_dhenje_te_kontrates (499).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ritender per pesë llote-Transporti i nxenesve dhe arsimtareve ne te gjitha shkollat e viseve rurale per,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"8 972,50"
b08_njoftim_per_dhenje_te_kontrates (163).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe montimi i xhamave ne shkollat dhe Institucionet tjera komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (860).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve te KPSH-se ne Prishtine - e negociuar - Ritender - 02.12.2024,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"52,834.40"
b08_njoftim_per_dhenje_te_kontrates (476).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ekspozim i veprës së artit në hapësira publike,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"42 500,00"
b08_njoftim_per_dhenje_te_kontrates (708).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizim,montimi dhe rregullimi i teresishem i sistemit te klimatizimit ne objektin e ri te Komunes",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"34,567.89"
b08_njoftim_per_dhenje_te_kontrates (358).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Zhvendosja e Zyrave të emergjencave ,renovimi i nyjeve sanitare",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"11 858,17"
b08_njoftim_per_dhenje_te_kontrates_1 (274).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i strehimores-parkut te qenve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"187,115.00"
b08_njoftim_per_dhenje_te_kontrates_1 (331).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Intervenime Infrastrukturore -ndarja zonale në 6 zona,në tërë territorin e Komunës së Prishtinës",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,436,832.00"
b08_njoftim_per_dhenje_te_kontrates_2 (52).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me paisje teknike për ekipin e Zjarrfikësve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5 759,05"
b08_njoftim_per_dhenje_te_kontrates (837).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i rruges Nekibe Kelmendi punë shtese,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"89,081.47"
b08_njoftim_per_dhenje_te_kontrates (134).pdf,KUVENDI I KOMUNES SE PRISHTINES,Riparimi i shkalleve përreth ndërtesave kolektive,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"47.939,80"
b08_njoftim_per_dhenje_te_kontrates (564).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe rregullimi i oborreve për institucionet arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"91 450,40"
b08_njoftim_per_dhenje_te_kontrates (421).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrjetës së furnizimit me ujë dhe kyqjeve shtëpiake në rrugën e Llapit”,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3 728,80"
